I"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MKD","The former Yugoslav Republic of Macedonia","2002","2002",445.2203,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2005","2005",435.16748,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2006","2006",469.75676,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2007","2007",540.8919,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2008","2008",678.0189,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2009","2009",610.6817,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2011","2011",433.45613,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDG","Madagascar","2012","2012",456.53192,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MWI","Malawi","1999","1999",4130.38825,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MWI","Malawi","2000","2000",4069.31377,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MWI","Malawi","2001","2001",2904.13447,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MWI","Malawi","2010","2010",6200.82244,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MWI","Malawi","2011","2011",5466.43752,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2000","2000",3269.71328,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2001","2001",4269.32961,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2002","2002",4067.00903,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2003","2003",3985.3178,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2004","2004",3380.77759,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2006","2006",3576.66671,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2007","2007",3471.7519,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2009","2009",4340.22245,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2010","2010",4111.18603,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2011","2011",6124.97916,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2012","2012",4771.49743,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2013","2013",4840.67919,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2014","2014",5636.56805,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MYS","Malaysia","2015","2015",4918.78052,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDV","Maldives","2014","2014",2708.77969,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLI","Mali","1999","1999",601.81843,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLI","Mali","2008","2008",789.48917,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLI","Mali","2009","2009",813.67677,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLI","Mali","2010","2010",912.20761,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLI","Mali","2011","2011",1248.82985,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLI","Mali","2012","2012",905.33907,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2002","2002",5231.9615,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2004","2004",3787.47799,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2007","2007",7260.98045,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2008","2008",9341.60612,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2009","2009",9308.72966,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2010","2010",11874.63139,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2011","2011",8963.89983,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2012","2012",10909.52342,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MLT","Malta","2013","2013",12238.29992,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MHL","Marshall Islands","2002","2002",1760.79734,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MRT","Mauritania","1999","1999",471.40254,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MRT","Mauritania","2008","2008",1994.47938,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MRT","Mauritania","2010","2010",2021.24597,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MRT","Mauritania","2011","2011",1252.32851,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MRT","Mauritania","2012","2012",994.02121,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MRT","Mauritania","2013","2013",997.97739,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2001","2001",981.65859,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2002","2002",1302.61025,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2003","2003",1864.34912,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2004","2004",1990.16005,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2005","2005",1484.12289,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2006","2006",1115.28974,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2008","2008",996.32705,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2009","2009",1249.00647,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2010","2010",995.30613,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2011","2011",851.15454,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2012","2012",779.563,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2013","2013",845.34402,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2014","2014",1098.51163,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MUS","Mauritius","2015","2015",1029.27596,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2006","2006",345.20105,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2007","2007",479.71929,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2008","2008",647.58934,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2009","2009",691.1972,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2010","2010",731.32605,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2011","2011",846.07291,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2012","2012",856.02365,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MDA","Republic of Moldova","2014","2014",880.85324,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MNG","Mongolia","2002","2002",172.44778,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MNG","Mongolia","2004","2004",146.07366,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MNG","Mongolia","2010","2010",134.63026,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MNG","Mongolia","2011","2011",107.29231,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MAR","Morocco","1999","1999",1342.61356,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MAR","Morocco","2000","2000",1332.64813,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MAR","Morocco","2009","2009",2353.56547,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MOZ","Mozambique","1999","1999",3603.59084,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MOZ","Mozambique","2006","2006",997.61892,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MOZ","Mozambique","2012","2012",739.83441,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","MOZ","Mozambique","2013","2013",878.27827,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NAM","Namibia","1999","1999",2965.89872,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NAM","Namibia","2002","2002",1557.51495,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NAM","Namibia","2003","2003",1697.16236,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NAM","Namibia","2006","2006",4234.81955,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2000","2000",298.59969,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2001","2001",235.54197,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2002","2002",191.0484,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2003","2003",155.22158,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2008","2008",185.54606,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2009","2009",242.36517,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2010","2010",157.89461,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2011","2011",187.75714,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2013","2013",158.65107,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2014","2014",192.72105,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NPL","Nepal","2015","2015",177.91352,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2006","2006",972.58043,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2007","2007",1661.67685,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2008","2008",1452.6086,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2009","2009",1511.81636,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2010","2010",1569.6622,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2011","2011",2114.11736,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","NER","Niger","2012","2012",2237.14574,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","OMN","Oman","2004","2004",2232.98051,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","OMN","Oman","2005","2005",1722.23857,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","OMN","Oman","2009","2009",7194.85687,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAK","Pakistan","2013","2013",941.52134,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAK","Pakistan","2014","2014",658.85567,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAK","Pakistan","2015","2015",788.48088,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PLW","Palau","2001","2001",5204.16667,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","1999","1999",1330.55423,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","2000","2000",1252.66307,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","2001","2001",1152.13853,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","2002","2002",1302.85914,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","2004","2004",1184.99215,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","2011","2011",1825.52042,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PAN","Panama","2012","2012",2009.14323,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2000","2000",779.06584,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2001","2001",575.77615,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2002","2002",275.60005,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2003","2003",310.27583,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2004","2004",295.68082,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2007","2007",518.47548,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PRY","Paraguay","2010","2010",621.2143,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PER","Peru","2002","2002",230.27768,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PER","Peru","2003","2003",272.53775,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PER","Peru","2004","2004",306.18545,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PER","Peru","2005","2005",255.55784,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PER","Peru","2006","2006",356.55334,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PER","Peru","2010","2010",508.01355,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PHL","Philippines","2000","2000",150.41538,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PHL","Philippines","2001","2001",126.60042,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PHL","Philippines","2002","2002",141.09954,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PHL","Philippines","2003","2003",139.18125,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","PHL","Philippines","2004","2004",131.34425,,
